time,open,high,low,close,Volume,Volume MA,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,EMA 1,EMA 2,EMA 3,EMA 4,EMA 5,Upper ATR 1,Lower ATR 1,Upper ATR 2,Lower ATR 2,Upper ATR 3,Lower ATR 3,K,D,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
2022-11-12T15:40:00+01:00,16845,16870,16844,16858.5,201.263,306.6940499999969,16830.4359360129,16902.887330761718,16757.98454126408,16975.338725510537,16685.53314651526,17047.790120259357,16613.08175176644,16839.79825340428,16833.738618125706,16831.936272481766,16830.412977319625,16828.90644947238,16866.688891248556,16800.788345002857,16899.63916437141,16767.838071880004,16932.589437494258,16734.887798757154,75.87176683651562,84.78606634539719,55.61652935421116,51.33847001103935,NaN,NaN
2022-11-12T15:45:00+01:00,16858.5,16945.5,16858.5,16912.5,1302.592,354.98284999999686,16831.97119955689,16904.460717609298,16759.481681504483,16976.950235661705,16686.992163452076,17049.439753714112,16614.50264539967,16850.98313749593,16840.89874375064,16836.539914054236,16833.34465670107,16830.76408392855,16877.70971165043,16804.08777585085,16914.52067955022,16767.27680795106,16951.33164745001,16730.46584005127,75.87176683651562,78.08093470607496,64.02555073118307,52.6826197698371,NaN,NaN
2022-11-12T15:50:00+01:00,16912.5,16920,16860.5,16879,409.079,359.19374999999684,16832.319212149425,16904.707396215395,16759.931028083454,16977.095580281366,16687.542844017484,17049.483764347337,16615.154659951513,16855.293424035015,16844.362494318764,16838.96620467971,16834.97520467603,16831.83599317458,16882.79410736857,16805.93088126896,16921.225720418373,16767.499268219155,16959.657333468178,16729.06765516935,77.67336894231528,76.47230087178217,56.83185949239479,53.27194744881922,NaN,NaN
2022-11-12T15:55:00+01:00,16879,16899,16863,16885,226.014,362.9306999999969,16832.494948309108,16904.816421443174,16760.17347517504,16977.13789457724,16687.852002040974,17049.459367711308,16615.530528906907,16859.86366649117,16848.056813017058,16841.59670726944,16836.761804509028,16833.01741554848,16886.31473942045,16809.798886613666,16924.572665823838,16771.540960210277,16962.83059222723,16733.283033806885,78.11495416186776,77.2200299802329,57.74753510349669,53.65298603388612,NaN,NaN
2022-11-12T16:00:00+01:00,16885,16905,16859.5,16886.5,319.116,371.68049999999687,16832.74756524244,16904.97939939236,16760.51573109252,16977.21123354228,16688.2838969426,17049.4430676922,16616.05206279268,16863.961563954064,16851.551648197325,16844.162609711188,16838.538168633706,16834.205917425177,16890.3268655719,16812.77643082275,16929.10208294648,16774.00121344817,16967.877300321055,16735.225996073594,68.30596602479497,74.698096376326,57.987463636609746,54.23597266612945,NaN,NaN
2022-11-12T16:05:00+01:00,16886.5,16975,16885.5,16946.5,1125.895,424.4207499999969,16834.50945455153,16907.354135097292,16761.66477400577,16980.198815643053,16688.82009346001,17053.043496188813,16615.97541291425,16876.659784884207,16860.18331654302,16850.010460584836,16842.39394832536,16836.701341482396,16902.581732676557,16817.784900409486,16944.980148810093,16775.38648427595,16987.37856494363,16732.988068142415,79.99225522828401,75.47105847164892,66.24442166588325,55.324182743752985,NaN,NaN
2022-11-12T16:10:00+01:00,16946.5,16989.5,16920.5,16969.5,779.672,420.0649499999969,16835.977746052366,16909.639368032156,16762.316124072575,16983.300990011947,16688.654502092784,17056.962611991738,16614.992880112994,16890.942894902022,16870.121196857293,16856.8384342657,16846.933450170884,16839.652422782787,16914.419726124146,16825.82266759044,16958.718255391002,16781.524138323584,17003.016784657855,16737.22560905673,90.19101186292721,79.49641103866874,68.77761598621959,57.07532979786442,NaN,NaN
2022-11-12T16:15:00+01:00,16969.5,16975.5,16944.5,16957,406.798,422.8383999999969,16836.725196321204,16910.782348268604,16762.668044373804,16984.839500216003,16688.610892426404,17058.896652163403,16614.553740479005,16901.105526455558,16878.019269870267,16862.56195230766,16850.864398379068,16842.260146720946,16921.36790418949,16834.670635551043,16964.71653850871,16791.322001231823,17008.065172827934,16747.9733669126,96.18296971490254,88.78874560203792,65.88381569220363,58.64213776751676,NaN,NaN
2022-11-12T16:20:00+01:00,16957,16957,16922,16922,274.624,425.7255999999969,16837.121191797934,16911.28513107865,16762.95725251722,16985.449070359366,16688.793313236503,17059.61300964008,16614.629373955788,16904.32006084701,16882.01751806388,16865.958412175794,16853.404955579816,16844.03214346048,16924.7698213603,16839.26521476746,16967.52212465672,16796.51291147104,17010.27442795314,16753.76060817462,74.30090405649038,86.89162854477338,58.46612887903012,59.71067136119507,NaN,NaN
2022-11-12T16:25:00+01:00,16922,16933,16909.5,16918.5,254.168,415.92739999999696,16837.434600389966,16911.634026803,16763.235173976933,16985.833453216033,16689.0357475639,17060.032879629067,16614.836321150866,16906.50158994747,16885.3341073308,16868.96078862289,16855.72977859482,16845.686984716915,16926.711246106046,16843.956968555554,16968.088384881295,16802.579829780305,17009.46552365654,16761.20269100506,50.93252045337946,73.8054647415908,57.76573118517466,59.99621878936768,NaN,NaN
2022-11-12T16:30:00+01:00,16918.5,16941,16918,16939,326.607,423.8129999999969,16837.89328607706,16912.20686856893,16763.579703585187,16986.520451060802,16689.266121093315,17060.834033552674,16614.952538601443,16911.501345340166,16890.21282484618,16872.96302927301,16858.703715073578,16847.76060727876,16930.27731085177,16850.148338840594,16970.341796857356,16810.083852835007,17010.406282862943,16770.01936682942,37.6777785150858,54.30373434165188,60.73288374172513,60.10454656027249,NaN,NaN
2022-11-12T16:35:00+01:00,16939,16939,16898.5,16906,292.102,433.96269999999697,16838.221866045234,16912.544708950492,16763.899023139977,16986.86755185575,16689.57618023472,17061.190394761008,16615.25333732946,16910.654984518602,16891.648022587437,16874.850856171695,16860.392868106665,16849.0548160059,16931.743616735483,16851.55242843939,16971.839210883525,16811.456834291348,17011.93480503157,16771.361240143302,28.495480969200035,39.03525997922176,54.13915425804048,59.898805026981584,NaN,NaN
2022-11-12T16:40:00+01:00,16906,16921.5,16905,16906,136.756,423.25164999999686,16838.367385174595,16912.686695292672,16764.04807505652,16987.00600541075,16689.72876493844,17061.325315528826,16615.409454820365,16909.938833054202,16892.95274780676,16876.6308072476,16862.021694245712,16850.320264539103,16931.3629423728,16854.54255324072,16969.773136938846,16816.132358674677,17008.183331504886,16777.722164108636,20.79950136801305,28.990920284099634,54.13915425804048,59.38769937948762,NaN,NaN
2022-11-12T16:45:00+01:00,16906,16919,16903,16904,139.056,419.9578499999969,16838.510348620028,16912.821566606402,16764.199130633653,16987.132784592777,16689.88791264728,17061.444002579152,16615.576694660904,16909.025166430478,16893.95704346069,16878.194761119164,16863.52091945122,16851.513147549344,16930.766509843445,16857.147577077936,16967.575976226195,16820.338110695186,17004.38544260895,16783.52864431243,4.537940258070857,17.944307531761318,53.72913665030449,59.434784331036965,NaN,NaN
2022-11-12T16:50:00+01:00,16904,16932,16903.5,16924.5,187.132,423.55064999999684,16838.73275537917,16913.064175917465,16764.401334840873,16987.39559645576,16690.069914302578,17061.727016994057,16615.738493764282,16911.405910056557,16896.733675873355,16880.8407747695,16865.698743756533,16853.1350776038,16932.949608943054,16860.517742803655,16969.165542012754,16824.301809733955,17005.381475082453,16788.085876664256,10.176208671910077,11.837883432664661,57.29889412480251,59.554953243222066,NaN,NaN
2022-11-12T16:55:00+01:00,16924.5,16925,16897,16920.5,227.085,412.29924999999685,16838.981765239874,16913.316434965443,16764.647095514305,16987.651104691013,16690.312425788736,17061.985774416582,16615.977756063166,16912.805000817087,16898.894250793957,16883.10701621124,16867.655931479516,16854.63207587927,16934.523331501536,16863.26517008638,16970.152412209114,16827.6360893788,17005.781492916693,16792.007008671222,13.789732685283447,9.501293871754793,56.384814396674905,59.009186362185766,NaN,NaN
2022-11-12T17:00:00+01:00,16920.5,16925,16889.5,16899.5,258.463,388.66819999999683,16839.227630261317,16913.531393757763,16764.92386676487,16987.83515725421,16690.620103268426,17062.138920750655,16616.31633977198,16910.758077614457,16898.949318903597,16884.043758142026,16868.79321964096,16855.62914085973,16934.569179560633,16863.32945824656,16970.18904021767,16827.709597589524,17005.808900874705,16792.08973693249,13.789732685283447,12.585224680825656,51.71994116379094,58.64404933871406,NaN,NaN
2022-11-12T17:05:00+01:00,16899.5,16918.5,16897.5,16906.5,125.997,379.0884499999969,16839.351980395466,16913.645099456702,16765.05886133423,16987.93821851794,16690.765742272994,17062.231337579175,16616.472623211757,16910.102988750696,16899.635744457813,16885.32697196248,16870.139890368067,16856.759604396182,16934.211329353635,16865.060159561992,16968.786914249453,16830.484574666174,17003.362499145274,16795.908989770352,8.603675920790641,12.061047097119177,53.11245218104161,58.31297198711013,NaN,NaN
2022-11-12T17:10:00+01:00,16906.5,16939.5,16906.5,16936.5,149.3,370.5394999999969,16839.541815768094,16913.86730535216,16765.21632618403,16988.192794936225,16690.890836599963,17062.51828452029,16616.565347015898,16914.164067404436,16902.987040416196,16888.251144993195,16872.509894283492,16858.531613187377,16937.450083533742,16868.52399729865,16971.91312665129,16834.060954181103,17006.376169768835,16799.597911063556,16.20651532606791,12.866641310713996,58.62079419964345,58.35820988446967,NaN,NaN
2022-11-12T17:15:00+01:00,16936.5,16948,16897,16909,282.546,371.21324999999695,16839.860283742102,16914.20233050035,16765.518236983855,16988.544377258597,16691.176190225608,17062.886424016844,16616.83414346736,16913.36959549606,16903.533673105634,16889.436793850728,16873.813112344797,16859.653132894324,16939.17792742907,16867.889418782197,16974.82218175251,16832.24516445876,17010.46643607594,16796.600910135327,17.787211953009056,14.199134399955867,52.5288314354491,57.378524868010096,NaN,NaN
2022-11-12T17:20:00+01:00,16909,16909,16880,16882.5,205.129,371.4065499999969,16840.009075452035,16914.292409055153,16765.725741848917,16988.57574265827,16691.4424082458,17062.85907626139,16617.15907464268,16908.620426958205,16901.621521005123,16889.040405630687,16874.123358332483,16860.160841052228,16936.79118573403,16866.451856276217,16971.960850462932,16831.282191547314,17007.13051519184,16796.112526818408,15.06603017462721,16.353252484568056,47.41528960339302,55.852644412093916,NaN,NaN
2022-11-12T17:25:00+01:00,16882.5,16893,16874,16874.5,146.738,313.61384999999694,16840.094003047954,16914.322511658047,16765.86549443786,16988.55102026814,16691.63698582777,17062.779528878233,16617.408477217676,16903.371130503096,16899.155928186476,16888.209525308932,16874.136809820608,16860.479489028843,16933.170616863317,16865.141239509634,16967.185305540155,16831.126550832796,17001.199994216997,16797.111862155954,1.5806966269411475,11.477979584859137,45.96070316408839,54.429564945799974,NaN,NaN
2022-11-12T17:30:00+01:00,16874.5,16881.5,16865.5,16869,174.891,301.9044499999969,16840.173564738154,16914.326542326442,16766.020587149866,16988.47951991473,16691.867609561577,17062.63249750302,16617.71463197329,16898.08326427185,16896.414480169522,16887.111838148423,16873.953352327015,16860.668833717093,16929.142405369446,16863.686554969598,16961.870330569367,16830.958629769677,16994.59825576929,16798.230704569753,-5.921189464667501e-16,5.548908933856119,44.93997214742708,53.46341089354261,NaN,NaN
2022-11-12T17:35:00+01:00,16869,16884,16869,16883.5,108.854,296.046449999997,16840.23347405043,16914.344576746334,16766.122371354526,16988.45567944224,16692.01126865862,17062.566782138143,16617.900165962717,16895.839685153103,16895.240436517746,16886.905447397083,16874.294304029623,16861.176192967825,16926.702081346248,16863.778791689245,16958.163726174746,16832.317146860747,16989.625371003247,16800.855502032246,6.893061709959736,2.824586112300294,48.20581757341013,52.78055992127371,NaN,NaN
2022-11-12T17:40:00+01:00,16883.5,16892.5,16871,16890.5,115.144,285.847849999997,16840.306189753996,16914.378402800226,16766.233976707765,16988.450615846457,16692.161763661534,17062.52282889269,16618.089550615303,16895.01819512955,16894.809487743405,16887.110850402965,16874.873078885706,16861.827833124094,16925.559586512725,16864.059388974085,16956.30968528205,16833.30929020476,16987.05978405137,16802.55919143544,18.625422136726375,8.506161282228703,49.75522220495887,51.99644124007612,NaN,NaN
2022-11-12T17:45:00+01:00,16890.5,16907.5,16880,16888.5,156.127,237.35944999999703,16840.420644368212,16914.450693832267,16766.39059490416,16988.48074329632,16692.360545440104,17062.510792760375,16618.33049597605,16894.01539587885,16894.23589794855,16887.19023037994,16875.359754639787,16862.42054794356,16924.75384680578,16863.717949091322,16955.271795663004,16833.200000234097,16985.789744520232,16802.68205137687,29.25210996433654,18.256864603674217,49.30142690264673,51.65088928611942,NaN,NaN
2022-11-12T17:50:00+01:00,16888.5,16889,16861,16873,144.326,205.592149999997,16840.489912834553,16914.460166309596,16766.51965935951,16988.43041978464,16692.549405884467,17062.400673259683,16618.579152409424,16890.782258051335,16892.30536177141,16886.379360072515,16875.275477688367,16862.655646878145,16922.643457138834,16861.967266403986,16952.981552506262,16831.62917103656,16983.319647873686,16801.291075669134,24.488603063118152,24.12204505472702,45.81399395909204,51.05623497905168,NaN,NaN
2022-11-12T17:55:00+01:00,16873,16881,16873,16879,90.128,189.758649999997,16840.537272253987,16914.472288068417,16766.602256439557,16988.407303882846,16692.667240625127,17062.342319697276,16618.732224810698,16888.969602966514,16891.095783428555,16885.957682354085,16875.408496342352,16863.0188547253,16919.83830055545,16862.35326630166,16948.580817682345,16833.610749174764,16977.32333480924,16804.86823204787,18.667460792302183,24.13605793991896,47.36608185852883,50.60173106535341,NaN,NaN
2022-11-12T18:00:00+01:00,16879,16879,16852,16867,164.045,184.229699999997,16840.59617523526,16914.45575498665,16766.736595483868,16988.315334738043,16692.877015732476,17062.174914489435,16619.017435981084,16885.589664048588,16888.90525766232,16884.874386219566,16875.108192901553,16863.10732462029,16917.523309280154,16860.28720604449,16946.141360897982,16831.66915442666,16974.759412515814,16803.05110280883,8.040772964692014,17.065612273370785,44.61367966300129,49.695644318081904,NaN,NaN
2022-11-12T18:05:00+01:00,16867,16870,16852.5,16866,187.728,180.907699999997,16840.65488759194,16914.425724018813,16766.884051165067,16988.196560445685,16693.113214738194,17061.96739687256,16619.34237831132,16882.575869579574,16886.822961511203,16883.795849864164,16874.782900297927,16863.171606295396,16914.646866584902,16858.999056437504,16942.470771658605,16831.1751513638,16970.294676732305,16803.3512462901,5.91121815595067,10.873150637648287,44.38222976743072,48.83831684456446,NaN,NaN
2022-11-12T18:10:00+01:00,16866,16895.5,16854,16869,204.363,174.795499999997,16840.747111183497,16914.43224009705,16767.061982269945,16988.1173690106,16693.376853356393,17061.802497924153,16619.69172444284,16880.487274259638,16885.202692282914,16882.95037272907,16874.57636814443,16863.3011261555,16914.00346127992,16856.401923285906,16942.804230276928,16827.6011542889,16971.604999273935,16798.800385291892,2.1463581916470336,5.366116437429905,45.29906154962194,48.37968258640954,NaN,NaN
2022-11-12T18:15:00+01:00,16869,16878,16858.5,16860.5,79.331,164.156949999997,16840.77480450291,16914.42365861912,16767.125950386704,16988.072512735325,16693.477096270497,17061.721366851532,16619.82824215429,16877.412308988925,16882.956992984466,16881.66749428741,16874.0736407107,16863.2388789076,16911.09342133883,16854.820564630103,16939.229849693194,16826.684136275737,16967.366278047557,16798.547707921374,2.1463581916470336,3.401311513081577,43.12968601975576,47.6666278606034,NaN,NaN
2022-11-12T18:20:00+01:00,16860.5,16897.5,16859.5,16890,154.275,165.03289999999703,16840.86442553629,16914.459078894793,16767.269772177784,16988.0537322533,16693.67511881928,17061.648385611803,16620.080465460775,16879.348876836782,16883.597266349516,16882.143637470985,16874.642439256746,16863.83357048743,16912.438235535712,16854.75629716332,16941.279204721905,16825.915327977127,16970.1201739081,16797.07435879093,32.76588662950132,12.352867670931793,51.76360803017626,47.176828848498594,NaN,NaN
2022-11-12T18:25:00+01:00,16890,16895,16863,16873.5,85.476,162.35389999999703,16840.907748011858,16914.469152705104,16767.34634331861,16988.03055739835,16693.784938625366,17061.591962091596,16620.22353393212,16878.449049631123,16882.679333045013,16881.649715329786,16874.60163785472,16864.048380032153,16911.745947289335,16853.61271880069,16940.81256153366,16824.546104556364,16969.879175777984,16795.479490312042,47.208767936467886,27.37367091920541,47.42659202105227,46.81238317604168,NaN,NaN
2022-11-12T18:30:00+01:00,16873.5,16890,16861,16890,137.783,159.886449999997,16840.983444335237,16914.49445952472,16767.472429145753,16988.005474714206,16693.96141395627,17061.51648990369,16620.450398766785,16880.226118918643,16883.34484822274,16882.1268744538,16875.15157935991,16864.625082698105,16912.406704306755,16854.282992138724,16941.46856039077,16825.221136054708,16970.530416474787,16796.159279970692,80.54210126980122,53.50558527859014,51.77769290720434,47.1239834120282,NaN,NaN
2022-11-12T18:35:00+01:00,16890,16892,16876.5,16877,80.173,152.540849999997,16841.02903071398,16914.511675152902,16767.54638627506,16987.994319591824,16694.063741836137,17061.476964030746,16620.581097397215,16879.72979293116,16882.768043838852,16881.833910199297,16875.21759438277,16864.90008086037,16910.861195916867,16854.67489176084,16938.95434799488,16826.581739682824,16967.047500072895,16798.48858760481,70.16081890847649,65.9705627049152,48.38030076354696,47.29681181198953,NaN,NaN
2022-11-12T18:40:00+01:00,16877,16893,16876,16885,163.61,147.798199999997,16841.128182200802,16914.556698353335,16767.69966604827,16987.98521450587,16694.271149895736,17061.4137306584,16620.842633743203,16880.540594018676,16882.97094894441,16882.01482961648,16875.566966011957,16865.34674573014,16910.271733016853,16855.670164871968,16937.572517089295,16828.369380799526,16964.873301161737,16801.068596727084,82.10119927271023,77.60137315032931,50.53141649186157,47.696200693734845,NaN,NaN
2022-11-12T18:45:00+01:00,16885,16896,16883.5,16883.5,73.155,145.15609999999702,16841.175414971814,16914.581618463024,16767.769211480605,16987.987821954233,16694.363007989396,17061.394025445443,16620.956804498186,16880.995887246572,16883.01904449492,16882.099696495538,16875.850288654387,16865.750151380584,16909.262629705045,16856.775459284792,16935.506214915167,16830.53187407467,16961.749800125293,16804.288288864544,75.67223899729736,75.97808572616135,50.10976212497722,47.8321967331325,NaN,NaN
2022-11-12T18:50:00+01:00,16883.5,16889.5,16880,16881.5,54.53,140.417599999997,16841.20753632011,16914.595281414473,16767.81979122575,16987.983026508835,16694.432046131387,17061.370771603197,16621.044301037025,16881.073443054793,16882.880949540835,16882.065428124362,16876.052064059586,16866.100148016572,16907.928564378806,16857.833334702864,16932.97617921678,16832.78571986489,16958.023794054752,16807.738105026918,80.05155141618984,79.2749965620658,49.5164704823731,47.81514303866208,NaN,NaN
2022-11-12T18:55:00+01:00,16881.5,16882,16877.5,16881.5,45.446,128.56259999999702,16841.23217083859,16914.603373411872,16767.860968265308,16987.974575985154,16694.489765692026,17061.345778558436,16621.118563118744,16881.13906720021,16882.755408673485,16882.033117945826,16876.246633200317,16866.442366949537,16906.335336737317,16859.175480609654,16929.915264801148,16835.595552545823,16953.49519286498,16812.015624481992,76.13949004876453,77.2877601540839,49.5164704823731,47.830503294356824,NaN,NaN
2022-11-12T19:00:00+01:00,16881.5,16889.5,16880,16889,43.294,120.47084999999701,16841.259106794132,16914.616560124763,16767.9016534635,16987.974013455394,16694.54420013287,17061.331466786025,16621.18674680224,16882.3484414771,16883.323098794077,16882.43122549178,16876.70211058602,16866.94364768399,16905.897317710493,16860.74887987766,16928.47153662691,16838.174660961246,16951.045755543324,16815.60044204483,82.56845032417742,79.58649726304391,51.98870650785051,48.27155419069671,NaN,NaN
2022-11-12T19:05:00+01:00,16889,16891.5,16865,16866.5,115.697,118.91879999999703,16841.31200506025,16914.62268613401,16768.001323986486,16987.933367207774,16694.690642912723,17061.244048281536,16621.37996183896,16879.910219711393,16881.793726176435,16881.52086974939,16876.33774949366,16866.93378884657,16904.648358027393,16858.939094325477,16927.502989878347,16836.084462474522,16950.357621729305,16813.229830623564,64.56282388454058,74.42358808582749,44.88694326619851,48.09447286267312,NaN,NaN
2022-11-12T19:10:00+01:00,16866.5,16868.5,16823,16852,511.8,135.76424999999705,16841.357819686385,16914.412560725526,16768.303078647245,16987.467301764667,16695.248337608104,17060.52204280381,16622.193596568963,16875.616339755794,16879.08520561494,16879.833962906567,16875.468544154603,16866.6019268722,16903.55736376226,16854.613047467625,16928.029521909575,16830.140889320308,16952.501680056892,16805.66873117299,39.94526538911854,62.35884653261217,40.999975474955065,47.836351134955535,NaN,NaN
2022-11-12T19:15:00+01:00,16852,16870.5,16842.5,16855.5,194.557,140.04939999999704,16841.39726338331,16914.358640436087,16768.435886330535,16987.320017488863,16695.47450927776,17060.28139454164,16622.513132224984,16872.521518254904,16876.941096013583,16878.443450740477,16874.755381863368,16866.355217386154,16901.665242864663,16852.216949162503,16926.389389715743,16827.492802311423,16951.113536566823,16802.768655460342,10.551888880162982,38.35332605127402,42.29882924968431,47.68753681225936,NaN,NaN
2022-11-12T19:20:00+01:00,16855.5,16859.5,16824,16828.5,203.429,144.46364999999705,16841.385976844642,16914.246281453357,16768.525672235926,16987.106586062073,16695.66536762721,17059.96689067079,16622.805063018495,16865.74897698492,16872.53736001235,16875.589539269593,16873.103403939676,16865.51399033313,16898.03121065978,16847.043509364918,16923.525061307213,16821.549658717486,16949.018911954645,16796.055808070054,3.9399568243777687,18.14570369788641,35.75890544170008,47.00609709026494,NaN,NaN
2022-11-12T19:25:00+01:00,16828.5,16846,16820,16831,293.255,151.32004999999705,16841.34987850111,16914.0670070744,16768.63274992782,16986.784135647693,16695.91562135453,17059.501264220984,16623.198492781237,16860.4029805257,16868.761236374863,16873.041565597046,16871.59971094183,16864.74701277017,16894.291240547478,16843.231232202248,16919.821244720093,16817.701228029633,16945.351248892708,16792.171223857018,5.943225675253139,6.811690459931296,36.73428508965177,46.54928273811465,NaN,NaN
2022-11-12T19:30:00+01:00,16831,16850,16830.5,16835,138.388,151.02314999999706,16841.344525778517,16913.993437361096,16768.695614195938,16986.642348943675,16696.04670261336,17059.291260526254,16623.39779103078,16856.494829675594,16865.69203306806,16870.867761848644,16870.292578408196,16864.085968041945,16890.791322656914,16840.592743479203,16915.890612245774,16815.493453890344,16940.98990183463,16790.394164301488,7.319249120584803,5.734143873405237,38.347224509169024,45.590969629471275,NaN,NaN
2022-11-12T19:35:00+01:00,16835,16838,16814.5,16837.5,210.927,157.06309999999706,16841.31214204002,16913.859813625037,16768.764470455004,16986.407485210053,16696.216798869988,17058.95515679507,16623.66912728497,16853.57254818704,16863.129120970963,16868.96103260015,16869.12141489362,16863.495168752124,16888.114175589188,16838.14406635274,16913.099230207412,16813.159011734515,16938.084284825636,16788.17395711629,14.771436196815666,9.344636997551202,39.387330854349,45.016736688992474,NaN,NaN
2022-11-12T19:40:00+01:00,16837.5,16840,16821,16840,148.144,156.26804999999703,16841.296844303473,16913.772704948413,16768.820983658534,16986.248565593352,16696.345123013594,17058.724426238292,16623.869262368655,16851.48446385057,16861.026473609967,16867.30611645157,16868.081364361704,16862.973053890964,16885.58402432689,16836.468922893044,16910.141575043814,16811.91137217612,16934.699125760733,16787.3538214592,22.441716038371208,14.844133785257226,40.46889856815628,44.20896566477476,NaN,NaN
2022-11-12T19:45:00+01:00,16840,16865.5,16834.5,16859,332.702,163.51674999999705,16841.34919829989,16913.66698446024,16769.03141213954,16985.98477062059,16696.713625979188,17058.30255678094,16624.395839818837,16852.64070018125,16860.842248736335,16866.831481225767,16867.757029920216,16862.884763804497,16885.85997440205,16835.82452307062,16910.877700067762,16810.806797404908,16935.895425733477,16785.789071739193,42.380313476801554,26.531155237329475,48.05520860808246,44.18574479652729,NaN,NaN
2022-11-12T19:50:00+01:00,16859,16860.5,16842.5,16853,104.482,158.52269999999706,16841.364140189587,16913.63228116587,16769.095999213307,16985.90042214215,16696.827858237026,17058.16856311843,16624.559717260745,16852.695977076444,16860.129317033032,16866.04111087001,16867.229993137353,16862.665102386618,16884.645776579768,16835.612857486296,16909.1622361265,16811.096397939564,16933.678695673236,16786.579938392828,56.08302384579603,40.301684453656264,46.05909875502471,43.86629352961037,NaN,NaN
2022-11-12T19:55:00+01:00,16853,16865,16850.5,16856.5,122.551,160.68369999999703,16841.390374372208,16913.602025978933,16769.178722765482,16985.81367758566,16696.967071158757,17058.025329192384,16624.75541955203,16853.281211372378,16859.799379120937,16865.495904534582,16866.846779096733,16862.528100111358,16883.600377271476,16835.9983809704,16907.401375422014,16812.19738281986,16931.202373572552,16788.396384669322,70.38172988470745,56.281689069101674,47.430853203603164,43.67494289236937,NaN,NaN
2022-11-12T20:00:00+01:00,16856.5,16856.5,16845.5,16845.5,73.253,156.63259999999704,16841.39800287741,16913.574636695754,16769.221369059065,16985.751270514098,16697.04473524072,17057.927904332442,16624.868101422377,16852.08410193047,16858.49943556449,16864.35328141832,16866.084394128993,16862.14969788666,16881.386076704275,16835.612794424702,16904.272717844062,16812.726153284915,16927.15935898385,16789.83951214513,61.379093571156034,62.61461576721984,43.671878714887214,43.25747205183467,NaN,NaN
2022-11-12T20:05:00+01:00,16845.5,16850,16835.5,16848,87.277,156.72264999999703,16841.401624267815,16913.536192672294,16769.267055863336,16985.670761076773,16697.132487458857,17057.805329481253,16624.997919054378,16851.455778556552,16857.544941422264,16863.418808194416,16865.4385229101,16861.835260155844,16879.832536766353,16835.257346078175,16902.120132110438,16812.96975073409,16924.407727454527,16790.68215539,58.67748094250769,63.47943479945706,44.74369968940185,42.916559852336725,NaN,NaN
2022-11-12T20:10:00+01:00,16848,16862,16847.5,16851,119.915,155.82924999999705,16841.42099913217,16913.499408128915,16769.342590135424,16985.57781712566,16697.26418113868,17057.656226122406,16625.185772141933,16851.38565877862,16856.949946747514,16862.709162011877,16864.922861377596,16861.594476596823,16878.68128528131,16835.21860821372,16900.412623815104,16813.487269679925,16922.1439623489,16791.75593114613,62.656580797611106,60.90438510375827,46.06985533887976,42.49378476883881,NaN,NaN
2022-11-12T20:15:00+01:00,16851,16859,16847,16847.5,56.309,154.63604999999706,16841.42832233448,16913.480140139778,16769.37650452918,16985.531957945077,16697.32468672388,17057.583775750376,16625.272868918582,16850.787865120372,16856.09086067956,16861.84006703977,16864.300616328397,16861.281266005783,16877.127103603798,16835.054617755322,16898.163346528036,16814.018374831085,16919.199589452277,16792.982131906843,70.70035694063453,64.01147289358444,44.72133069631811,42.48195529956164,NaN,NaN
2022-11-12T20:20:00+01:00,16847.5,16864,16847,16864,58.073,149.35919999999706,16841.441413095945,16913.466863141526,16769.415963050364,16985.492313187107,16697.390513004782,17057.51776323269,16625.3650629592,16852.8205012557,16856.809873345053,16861.963491780356,16864.289880030956,16861.341682316764,16877.557813203275,16836.06193348683,16898.305753061497,16815.31399362861,16919.05369291972,16794.566053770388,85.58040545739085,72.97911439854549,51.87334392239543,43.258624474378806,NaN,NaN
2022-11-12T20:25:00+01:00,16864,16880.5,16864,16866,218.363,156.61959999999704,16841.52481104939,16913.462233792612,16769.587388306165,16985.399656535836,16697.64996556294,17057.33707927906,16625.712542819718,16854.84811644713,16857.645339404593,16862.194149392908,16864.350955744136,16861.445200487502,16878.089854987225,16837.20082382196,16898.53437056986,16816.756308239324,16918.978886152494,16796.311792656692,90.96238420427846,82.41438220076795,52.672650970696516,43.99961174016539,NaN,NaN
2022-11-12T20:30:00+01:00,16866,16871.5,16865.5,16866.5,59.337,156.859949999997,16841.54555025024,16913.458403717676,16769.632696782806,16985.37125718511,16697.71984331537,17057.284110652545,16625.806989847937,16856.640713916804,16858.45030854963,16862.44019799903,16864.427707324703,16861.557529365557,16877.863073019216,16839.03754408004,16897.275837488807,16819.62477961045,16916.688601958394,16800.212015140864,100,92.1809298872231,52.88333286272635,45.222785127381556,NaN,NaN
2022-11-12T20:35:00+01:00,16866.5,16881.5,16866,16875,107.562,159.96574999999703,16841.59209894497,16913.464175483557,16769.72002240638,16985.336252022145,16697.847945867794,17057.208328560733,16625.975869329206,16859.465219468064,16859.95482595421,16863.157900970513,16864.805289205964,16861.856250935212,16879.0881072474,16840.82154466102,16898.22138854059,16821.68826336783,16917.354669833778,16802.554982074642,100,96.98746140142616,56.43389690639711,46.62990025714908,NaN,NaN
