time,open,high,low,close,Volume,Volume MA,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,EMA 1,EMA 2,EMA 3,EMA 4,EMA 5,Upper ATR 1,Lower ATR 1,Upper ATR 2,Lower ATR 2,Upper ATR 3,Lower ATR 3,K,D,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
2013-04-25T02:00:00+02:00,154.9,162,120.089,141.71002,187632.7366,194864.8116,141.26634,141.26634,141.26634,141.26634,141.26634,141.26634,141.26634,127.9825923,121.8605472,111.9333034,96.57895858,78.30594268,151.7100113,92.01108307,181.5594754,62.16161895,211.4089395,32.31215484,86.18447848,65.67063944,57.0008931,50.94593144,NaN,NaN
2013-04-26T02:00:00+02:00,141.71001,144.987,121.45164,136.90001,128988.6666,200400.5906,134.4462167,134.4462167,134.4462167,134.4462167,134.4462167,134.4462167,134.4462167,129.3545027,123.2277711,113.3599724,98.01899613,79.60803307,152.6262277,93.82931439,182.0246844,64.43085772,211.4231411,35.03240104,84.77132046,79.72302885,55.46365321,51.2937206,NaN,NaN
2013-04-27T02:00:00+02:00,136.89,139.88,122.71,128.00011,59870.79152,200346.7543,130.1967033,130.1967033,130.1967033,130.1967033,130.1967033,130.1967033,130.1967033,129.1461346,123.6616201,114.1965517,99.0897502,80.68341255,152.1866155,95.13662458,180.711611,66.6116291,209.2366065,38.08663361,71.51043603,80.82207832,52.63513143,51.82895602,NaN,NaN
2013-04-28T02:00:00+02:00,128.00011,136.68,127.5,134.44444,27503.11181,196015.5844,132.8748133,132.8748133,132.8748133,132.8748133,132.8748133,132.8748133,132.8748133,129.9612585,124.6418764,115.3535739,100.3524177,81.87810205,151.7850865,97.49866633,178.9282966,70.35545624,206.0715067,43.21224614,67.50099886,74.59425178,54.44667373,52.53969834,NaN,NaN
2013-04-29T02:00:00+02:00,134.4,149.08,133,143.99991,70186.3332,194238.6692,142.0266367,142.0266367,142.0266367,142.0266367,142.0266367,142.0266367,142.0266367,132.121051,126.4016977,116.9905074,101.9112567,83.25858667,152.7546785,100.0487169,179.1076593,73.69573606,205.4606401,47.34275526,70.02038423,69.67727304,57.06863233,53.55727939,NaN,NaN
2013-04-30T02:00:00+02:00,143.80001,146.93,134,139.2269,65198.57714,187991.5053,140.0523,140.0523,140.0523,140.0523,140.0523,140.0523,140.0523,133.2142586,127.5676251,118.2611584,103.2439582,84.50232697,152.9618216,102.1734287,178.3560181,76.77923223,203.7502145,51.38503577,69.86455221,69.1286451,55.35473238,54.66490737,NaN,NaN
2013-05-01T02:00:00+02:00,139.00004,140.06,104,116.37999,179988.853,191058.6766,120.1466633,120.1466633,120.1466633,120.1466633,120.1466633,120.1466633,120.1466633,130.6243711,126.5505674,118.153663,103.7131022,85.21071948,152.706607,100.3945278,178.8626465,74.23848827,205.0186861,48.0824487,46.94846931,62.27780192,47.93393026,54.74223607,NaN,NaN
2013-05-02T02:00:00+02:00,116.37999,126.9,91.11,106.25,234129.1718,174950.6804,108.0866667,108.0866667,108.0866667,108.0866667,108.0866667,108.0866667,108.0866667,126.8744679,124.7050613,117.4734537,103.8037057,85.67825905,151.5492409,97.86088168,178.3934205,71.01670208,205.2376001,44.17252248,19.91661688,45.57654613,45.05017246,54.32954611,NaN,NaN
2013-05-03T02:00:00+02:00,106.5,109,79,98.1,246411.1741,175359.9229,95.36666667,95.36666667,95.36666667,95.36666667,95.36666667,95.36666667,95.36666667,122.4476266,122.2864193,116.3663992,103.600002,85.95429774,149.3560147,95.216824,176.42561,68.14722866,203.4952054,41.07763332,0,22.28836206,42.81825572,53.59698358,NaN,NaN
2013-05-04T02:00:00+02:00,98.10246,116.3,92,112.9,132582.5891,173675.6793,107.0666667,107.0666667,107.0666667,107.0666667,107.0666667,107.0666667,107.0666667,120.978761,121.4331085,116.1683193,103.9321447,86.55309112,148.3048756,94.56134139,175.1766427,67.68957429,202.0484098,40.81780718,9.217868291,9.711495057,47.8691166,53.08927946,NaN,NaN
2013-05-05T02:00:00+02:00,112.9,118.85,107,115.98,84177.84256,166052.9585,113.9433333,113.9433347,113.943332,113.943336,113.9433306,113.9433374,113.9433293,120.2097209,120.9373714,116.1575582,104.3624253,87.20702243,146.7361551,95.13858762,172.5349388,69.33980388,198.3337226,43.54102014,20.28257322,9.833480504,48.8810767,52.80418374,NaN,NaN
2013-05-06T02:00:00+02:00,115.9372,124.9,106.01,112.25,150048.9906,144946.1237,114.3866667,114.3866686,114.3866648,114.3866705,114.3866629,114.3866724,114.3866609,118.9851484,120.1476103,115.9342691,104.6441244,87.76353304,145.4529095,94.84231114,170.7582087,69.53701195,196.0635079,44.23171277,29.14456051,19.54833401,47.67411431,52.28611108,NaN,NaN
2013-05-07T02:00:00+02:00,112.245,114,97.52,109.60013,139626.7249,135547.6327,107.0400433,107.0400433,107.0400433,107.0400433,107.0400433,107.0400433,107.0400433,117.5412994,119.1887485,115.5723183,104.8211246,88.24879075,143.8636691,94.5138278,168.5385898,69.83890713,193.2135105,45.16398646,27.17553445,25.53422273,46.79020373,51.43354203,NaN,NaN
2013-05-08T02:00:00+02:00,109.69773,116.777,109.5,113.2,61680.3247,129984.9154,113.159,113.159,113.159,113.159,113.159,113.159,113.159,116.8734072,118.6443168,115.4367573,105.1203701,88.80326207,142.0765288,95.21210474,165.5087409,71.77989269,188.940953,48.34768064,28.68864161,28.33624553,48.19541249,50.51299989,NaN,NaN
2013-05-09T02:00:00+02:00,113.48999,113.71852,108.8,112.799,26894.4582,118473.7104,111.7725067,111.7725067,111.7725067,111.7725067,111.7725067,111.7725067,111.7725067,116.2465753,118.1129244,115.2860283,105.3946069,89.33650069,140.2227298,96.00311888,162.3325353,73.8933134,184.4423408,51.78350793,32.04844517,29.30420708,48.04320939,49.87316534,NaN,NaN
2013-05-10T02:00:00+02:00,112.799,122.5,111.54,117.7,77443.67268,118628.3188,117.2466667,117.2466667,117.2466667,117.2466667,117.2466667,117.2466667,117.2466667,116.4701791,118.0753858,115.4239695,105.8340852,89.96680067,139.3887766,96.76199498,160.7021674,75.44860418,182.0155582,54.13521338,41.87149227,34.20285969,50.11668129,49.49123877,NaN,NaN
2013-05-11T02:00:00+02:00,117.59001,118.74,113,115.64,28023.47401,115073.0646,115.7933333,115.7933347,115.793332,115.793336,115.7933306,115.7933374,115.7933293,116.3424593,117.8539871,115.4363141,106.1842965,90.53731621,138.0549928,97.65298133,158.2559986,77.45197559,178.4570043,57.25096984,44.2854777,39.40180505,49.22741854,49.24783071,NaN,NaN
2013-05-12T02:00:00+02:00,115.65,117.47,112.4,114.82002,20575.18682,113145.9066,114.8966733,114.8966747,114.896672,114.896676,114.8966706,114.8966774,114.8966693,116.1082378,117.5781719,115.4010973,106.4927152,91.07693185,136.6983915,98.45795227,155.8186111,79.33773265,174.9388307,60.21751303,46.18624949,44.11440649,48.85581081,48.84848336,NaN,NaN
2013-05-13T02:00:00+02:00,114.82,118.88,114.5002,117.97968,26134.01092,108647.6967,117.11996,117.1199619,117.1199581,117.1199638,117.1199562,117.1199657,117.1199543,116.396152,117.6146726,115.5484449,106.9029639,91.6747707,135.6820051,99.54734012,153.7493376,81.48000762,171.8166701,63.41267511,49.29816689,46.5899647,50.40927038,48.37281465,NaN,NaN
2013-05-14T02:00:00+02:00,117.97968,119.80002,109.42198,111.4,87726.09301,101741.1392,113.5406667,113.540668,113.5406653,113.5406694,113.540664,113.5406707,113.5406626,115.6275132,117.0497024,115.3113909,107.0635724,92.11310913,134.5677997,99.53160506,152.085897,82.01350774,169.6039944,64.49541041,53.52331961,49.66924533,47.19454025,47.78994378,NaN,NaN
2013-05-15T02:00:00+02:00,111.29998,116.44,103.01847,114.22,117898.2304,98254.41386,111.2261567,111.2261567,111.2261567,111.2261567,111.2261567,111.2261567,111.2261567,115.4109727,116.7924567,115.2490257,107.3191591,92.60437337,134.0179421,99.56697134,151.2434275,82.34148597,168.4689128,65.1160006,65.24783605,56.02310752,48.70442241,47.84497893,NaN,NaN
2013-05-16T02:00:00+02:00,114.22,118.96999,112.1,118.21,45071.6822,94058.56463,116.4266633,116.4266633,116.4266633,116.4266633,116.4266633,116.4266633,116.4266633,115.8415923,116.9213243,115.4182242,107.7081177,93.1733873,133.4071314,100.4355172,149.8929385,83.94971002,166.3787457,67.46390289,78.39736265,65.72283943,50.84598935,48.25896585,NaN,NaN
2013-05-17T02:00:00+02:00,118.21,125.5555,116.5712,123.49997,79063.32515,95018.19132,121.8755567,121.8755586,121.8755548,121.8755605,121.8755529,121.8755624,121.8755509,117.0198043,117.519383,115.8800383,108.2721124,93.84731136,133.4693682,101.5693978,149.4193534,85.6194126,165.3693386,69.6694274,92.51374574,78.71964815,53.61120988,49.02989115,NaN,NaN
2013-05-18T02:00:00+02:00,123.5,125.31189,122.25,123.211,22615.71906,94773.82168,123.5909633,123.5909633,123.5909633,123.5909633,123.5909633,123.5909633,123.5909633,117.9722959,118.0368027,116.2989504,108.8056441,94.49983777,133.0662097,103.0073957,148.0956166,87.97798878,163.1250236,72.94858182,99.13581632,90.01564157,53.43437182,49.42740938,NaN,NaN
2013-05-19T02:00:00+02:00,123.25,124.50101,119.5,122.5,20478.43216,92288.42663,122.1670033,122.1670033,122.1670033,122.1670033,122.1670033,122.1670033,122.1670033,118.6688658,118.4425479,116.6532961,109.2947282,95.1220636,132.7556408,104.129455,147.0687337,89.81636213,161.3818266,75.50326923,96.00910782,95.8862233,52.97139095,49.71957469,NaN,NaN
2013-05-20T02:00:00+02:00,122.5,123.69,120.1,122.02,17238.11789,89890.40366,121.9366667,121.9366686,121.9366648,121.9366705,121.9366629,121.9366724,121.9366609,119.1844249,118.7677708,116.9599649,109.7492022,95.71979552,132.3149285,105.2206131,145.8620862,91.67345546,159.4092439,78.12629777,91.26192135,95.4689485,52.63979224,50.07426597,NaN,NaN
2013-05-21T02:00:00+02:00,121.99999,123.08085,121.1,122.89001,13313.67351,81556.64469,122.3569533,122.3569533,122.3569533,122.3569533,122.3569533,122.3569533,122.3569533,119.7545149,119.1425199,117.2988246,110.2185168,96.32357806,131.8635127,106.421527,144.5845056,93.70053414,157.3054984,80.97954129,90.04971922,92.44024947,53.21150543,50.53293037,NaN,NaN
2013-05-22T02:00:00+02:00,122.89001,124.5,122,123.8,18198.48063,70760.11013,123.4333333,123.4333333,123.4333333,123.4333333,123.4333333,123.4333333,123.4333333,120.3768972,119.5659271,117.6703203,110.7035698,96.93416522,131.5568491,107.5750052,143.547771,95.58408327,155.5386929,83.59316133,93.17642772,91.49602277,53.83918093,50.93605669,NaN,NaN
2013-05-23T02:00:00+02:00,123.80001,126.93446,123,126.3,22045.4982,59541.82634,125.4114867,125.4114867,125.4114867,125.4114867,125.4114867,125.4114867,125.4114867,121.2881438,120.1781156,118.1634449,111.2605851,97.58673932,131.593576,108.7626552,143.0090363,97.34719484,154.4244967,85.93173447,97.92361419,93.71658705,55.60137486,51.47592565,NaN,NaN
2013-05-24T02:00:00+02:00,126.3,133.98,125.35502,133.1,48649.9879,55345.19628,130.8116733,130.8116733,130.8116733,130.8116733,130.8116733,130.8116733,130.8116733,123.1053525,121.3528323,119.0169623,112.0405642,98.37592289,132.5689727,110.136692,143.785113,98.92055166,155.0012534,87.70441132,100,97.03334731,60.066847,52.18665177,NaN,NaN
2013-05-25T02:00:00+02:00,133.4,133.5,128.2,131.986,16816.57733,51977.13301,131.2286667,131.2286667,131.2286667,131.2286667,131.2286667,131.2286667,131.2286667,124.4716059,122.319484,119.7580502,112.7529012,99.1228135,133.1130428,111.5259251,143.9066017,100.7323662,154.7001606,89.93880728,97.28807705,98.40389708,59.01958588,52.8860923,NaN,NaN
2013-05-26T02:00:00+02:00,131.986,136,130.61,133.5,23327.21417,45641.04419,133.37,133.37,133.37,133.37,133.37,133.37,133.37,125.8605896,123.3358945,120.5433045,113.493869,99.88675097,133.7434849,112.9283041,144.1510753,102.5207137,154.5586657,92.11312331,97.21674402,98.16827369,60.03930038,53.68491298,NaN,NaN
2013-05-27T02:00:00+02:00,133.5,135.47,124,129.76999,46796.58528,40999.53721,129.7466633,129.7466633,129.7466633,129.7466633,129.7466633,129.7466633,129.7466633,126.4620358,123.9208123,121.0705436,114.0751591,100.550823,134.4042891,113.4373355,144.8877659,102.9538587,155.3712427,92.47038188,87.51679272,94.0072046,56.32102454,54.10718114,NaN,NaN
2013-05-28T02:00:00+02:00,129.76994,130.62998,125.4,128.99996,22748.69803,39052.95588,128.3433133,128.3433133,128.3433133,128.3433133,128.3433133,128.3433133,128.3433133,126.8524857,124.382553,121.5236531,114.6081877,101.183026,134.49078,114.2743259,144.599007,104.1660989,154.7072341,94.0578719,76.99577254,87.2431031,55.55609745,54.70443522,NaN,NaN
2013-05-29T02:00:00+02:00,128.99901,132.71988,127.6,132.25,19177.31065,38667.0985,130.8566267,130.8566267,130.8566267,130.8566267,130.8566267,130.8566267,130.8566267,127.6828725,125.0977754,122.1365872,115.2382524,101.8734032,134.849692,115.3458589,144.6016085,105.5939424,154.353525,95.84202586,70.1023443,78.20496985,58.14021483,55.3784204,NaN,NaN
2013-05-30T02:00:00+02:00,132.25,132.4,126.5,128.79901,24566.45307,36023.23752,129.2330033,129.2330033,129.2330033,129.2330033,129.2330033,129.2330033,129.2330033,127.854586,125.4342513,122.5172971,115.7225652,102.47175,134.9110309,115.9574717,144.3878106,106.480692,153.8645902,97.00391241,54.88781418,67.32864367,54.51561047,55.64053619,NaN,NaN
2013-05-31T02:00:00+02:00,128.8,130,126.33,128.81505,16466.87087,35445.40737,128.3816833,128.3816833,128.3816833,128.3816833,128.3816833,128.3816833,128.3816833,128.0023497,125.7415966,122.8771687,116.1901539,103.0571567,134.8036063,116.679587,143.865616,107.6175773,152.9276256,98.55556767,43.26995814,56.08670554,54.52979961,55.70614974,NaN,NaN
2013-06-01T02:00:00+02:00,128.82506,129.78999,127.10001,129.3,6309.921066,34732.14408,128.73,128.73,128.73,128.73,128.73,128.73,128.73,128.2019882,126.0650879,123.2441876,116.6583627,103.640331,134.6719525,117.4582232,143.2788172,108.8513585,151.8856819,100.2444938,27.43589095,41.86455443,54.98700258,55.81705194,NaN,NaN
2013-06-02T02:00:00+02:00,129.2981,130.1,115,122.5,101114.7378,38481.18042,122.5333333,122.5333333,122.5333333,122.5333333,122.5333333,122.5333333,122.5333333,127.3247592,125.740989,123.2016626,116.8669926,104.0594347,134.811649,116.6703289,143.8823091,107.5996688,152.9529691,98.52900877,19.01703903,29.90762937,47.73851052,55.44327477,NaN,NaN
2013-06-03T02:00:00+02:00,122.49962,122.78483,115.111,120.73716,28795.28914,35534.64023,119.54433,119.5443313,119.5443287,119.5443327,119.5443273,119.544334,119.544326,126.3112824,125.2860954,123.0608339,117.0052129,104.4300509,134.2569819,116.3152089,143.2278684,107.3443224,152.1987549,98.37343596,10.53450487,18.99581162,46.04398095,54.97214539,NaN,NaN
2013-06-04T02:00:00+02:00,121.21357,123.99,118.78525,121.39997,21749.72553,30727.21498,121.39174,121.39174,121.39174,121.39174,121.39174,121.39174,121.39174,125.5556959,124.9328113,122.9659274,117.1621685,104.8071602,133.634688,116.2309346,142.3365648,107.5290578,151.0384415,98.82718108,1.817294847,10.45627958,46.80849141,54.51478724,NaN,NaN
2013-06-05T02:00:00+02:00,121.39997,123.5,119.5,121.90001,16591.69071,29303.21541,121.6333367,121.6333367,121.6333367,121.6333367,121.6333367,121.6333367,121.6333367,124.9932827,124.6571021,122.9050178,117.3313771,105.1870013,133.0231305,116.2910737,141.3891589,107.9250453,149.7551873,99.55901689,5.073577853,5.80845919,47.41385356,54.05583529,NaN,NaN
2013-06-06T02:00:00+02:00,121.9,123.29999,117,118.9699,21921.96967,26446.14763,119.75663,119.75663,119.75663,119.75663,119.75663,119.75663,119.75663,124.0666084,124.1400837,122.680154,117.3898958,105.4932879,132.3585379,115.9216295,140.5769922,107.7031753,148.7954464,99.48472103,5.073577853,3.988150184,44.23682743,53.2440819,NaN,NaN
2013-06-07T02:00:00+02:00,118.02768,119.13333,106.15,111,65643.28405,28597.52588,112.0944433,112.0944433,112.0944433,112.0944433,112.0944433,112.0944433,112.0944433,122.056361,122.9455306,122.0127166,117.1616852,105.6156593,131.5043331,114.3867281,140.0631356,105.8279257,148.6219381,97.26912316,3.256283005,4.467812904,36.97875288,51.59493232,NaN,NaN
2013-06-08T02:00:00+02:00,112.12,113.1862,107,107.89242,17113.57363,28429.28296,109.35954,109.35954,109.35954,109.35954,109.35954,109.35954,109.35954,119.8772931,121.577066,121.2058425,116.83064,105.666254,129.9663969,113.1877352,138.3557278,104.7984043,146.7450587,96.40907337,1.18E-15,2.776620286,34.59528916,49.8503397,NaN,NaN
2013-06-09T02:00:00+02:00,107.89611,108.99,88,100.43743,149250.9162,35029.92287,99.14247667,99.14247667,99.14247667,99.14247667,99.14247667,99.14247667,99.14247667,116.886545,119.6552809,120.0190761,116.2451682,105.5500579,128.9446596,110.3659023,138.2340383,101.0765236,147.523417,91.7871449,1.18E-15,1.085427668,29.65683998,47.68016396,NaN,NaN
2013-06-10T02:00:00+02:00,101,110.63051,95,106.35001,64125.61354,37570.51988,103.9935067,103.9935067,103.9935067,103.9935067,103.9935067,103.9935067,103.9935067,115.2655396,118.4457109,119.2379866,115.8917697,105.5678346,128.1880275,108.7033942,137.9303441,98.96107759,147.6726608,89.21876096,8.946107436,2.982035812,37.30129992,46.3216122,NaN,NaN
2013-06-11T02:00:00+02:00,106.10002,109.6,103.23021,109,15933.44765,37457.26823,107.2767367,107.2767367,107.2767367,107.2767367,107.2767367,107.2767367,107.2767367,114.3016104,117.5870099,118.6529588,115.6456351,105.6441049,127.0884317,108.085588,136.5898536,98.58416612,146.0912755,89.08274425,21.54916996,10.16509247,40.4261726,45.24090328,NaN,NaN
2013-06-12T02:00:00+02:00,109,112.25,106,108.77592,17540.53639,37232.02014,109.00864,109.00864,109.00864,109.00864,109.00864,109.00864,109.00864,113.4515042,116.7860017,118.0885566,115.4002881,105.7137008,126.0551792,107.5168242,135.3243566,98.24764679,144.5935341,88.97846934,35.4807627,21.99201337,40.24352526,43.96256831,NaN,NaN
2013-06-13T02:00:00+02:00,109.14444,110.3,100.3,103.949,30276.66271,36313.35388,104.8496667,104.849668,104.8496653,104.8496694,104.849664,104.8496707,104.8496626,111.9895805,115.6190015,117.2805819,114.9913136,105.6744853,124.9403806,106.2976225,134.2617597,96.97624342,143.5831387,87.65486435,35.44222487,30.82405251,36.42574557,42.6704351,NaN,NaN
2013-06-14T02:00:00+02:00,103.94895,104.7,97.1,100,35923.52524,37268.70127,100.6,100.6,100.6,100.6,100.6,100.6,100.6,110.1450296,114.1990923,116.2931201,114.4559095,105.5483856,123.3975157,105.0006689,132.5959392,95.80224548,141.7943626,86.60382206,28.04927008,32.99075255,33.61602625,41.17659415,NaN,NaN
2013-06-15T02:00:00+02:00,99.99999,103.7,97.5,99.8,22476.84118,37226.18262,100.3333333,100.3333333,100.3333333,100.3333333,100.3333333,100.3333333,100.3333333,108.5534866,112.8900839,115.3506561,113.9324842,105.4206437,121.8743342,103.9058336,130.8585846,94.92158329,139.8428349,85.93733297,21.1567634,28.21608612,33.47519303,39.64003632,NaN,NaN
2013-06-16T02:00:00+02:00,99.79,101.7499,98.90017,99.9,8619.581822,35317.33245,100.1833567,100.1833567,100.1833567,100.1833567,100.1833567,100.1833567,100.1833567,107.222181,111.7091672,114.4677614,113.431324,105.2979627,120.2552375,103.1630969,128.8013078,94.61702662,137.3473781,86.07095632,19.69805591,22.9680298,33.62492635,38.63192317,NaN,NaN
2013-06-17T02:00:00+02:00,99.9,102.4,98.9,101.95,14957,34927.74755,101.0833333,101.0833333,101.0833333,101.0833333,101.0833333,101.0833333,101.0833333,106.4110762,110.8219702,113.7524608,113.0212767,105.2235635,119.0076069,102.6363335,127.1932436,94.45069678,135.3788803,86.26506008,27.83509784,22.89663905,36.76700551,37.96928207,NaN,NaN
2013-06-18T02:00:00+02:00,101.95,113.3,101.03311,107.34998,59788,36958.28202,107.2276967,107.2276967,107.2276967,107.2276967,107.2276967,107.2276967,107.2276967,106.5555229,110.5063347,113.3866047,112.8187304,105.2708172,118.9834895,102.0291799,127.4606443,93.55202512,135.9377991,85.07487033,48.1960163,31.90972335,44.25310755,37.78675465,NaN,NaN
2013-06-19T02:00:00+02:00,107.05,110.9863,104.6603,108.21042,17354,36597.65936,107.95234,107.95234,107.95234,107.95234,107.95234,107.95234,107.95234,106.8101225,110.2976152,113.0908228,112.6541479,105.3361417,118.6211161,101.9741143,126.944617,93.65061343,135.2681178,85.32711255,74.08048752,50.03720055,45.36307782,37.64027067,NaN,NaN
2013-06-20T02:00:00+02:00,108.25,114.48,107.12222,111.29,42884,37918.51582,110.9640733,110.9640733,110.9640733,110.9640733,110.9640733,110.9640733,110.9640733,107.4993344,110.387832,112.9879186,112.6054283,105.4684497,118.6423528,102.1333112,126.8968736,93.87879036,135.1513944,85.62426954,94.06667119,72.11439167,49.25729258,37.99887532,NaN,NaN
2013-06-21T02:00:00+02:00,111.09999,115.005,107.56,109.5,37854,39495.71976,110.6883333,110.6883333,110.6883333,110.6883333,110.6883333,110.6883333,110.6883333,107.8071291,110.30712,112.788609,112.4945202,105.5580397,118.5038179,102.1104221,126.7005158,93.91372419,134.8972137,85.71702629,96.42227576,88.18981149,47.15354215,38.72564598,NaN,NaN
2013-06-22T02:00:00+02:00,108.9,109.95653,107.5111,108.2,7178,34798.88288,108.5558767,108.5558767,108.5558767,108.5558767,108.5558767,108.5558767,108.5558767,107.8675708,110.1155636,112.5264027,112.3411445,105.6167499,117.9014567,102.3296706,125.6873497,94.54377753,133.4732428,86.75788448,90.2524291,93.58045868,45.62933897,39.5137924,NaN,NaN
2013-06-24T02:00:00+02:00,107.60002,108.334,100.761,102.09,28741,34796.16842,103.7283333,103.7283333,103.7283333,103.7283333,103.7283333,103.7283333,103.7283333,106.9787138,109.3859669,111.9300369,111.9750322,105.5383777,117.1566533,101.6152805,124.9273397,93.84459413,132.6980262,86.07390772,69.03914111,85.23794865,39.2135859,40.19641711,NaN,NaN
2013-06-25T02:00:00+02:00,102.97996,109.98,100,103.32933,93482,38382.78214,104.4364433,104.4364433,104.4364433,104.4364433,104.4364433,104.4364433,104.4364433,106.4172701,108.8353636,111.4385679,111.6662571,105.4892878,116.7638581,100.9068691,124.6923526,92.97837454,132.6208471,85.04988002,55.22932475,71.50696498,41.02493568,40.46239109,NaN,NaN
2013-06-26T02:00:00+02:00,103.84,105.4899,101.8322,104,13029,38204.64761,103.7740333,103.7740333,103.7740333,103.7740333,103.7740333,103.7740333,103.7740333,106.0453824,108.3957851,111.0135069,111.3924622,105.4561925,116.0192228,100.7723473,123.6426606,93.14890954,131.2660984,85.52547177,46.1378475,56.80210445,42.03162059,40.57706594,NaN,NaN
2013-06-27T02:00:00+02:00,103.99999,104,100.055,101.73678,14481,37832.59912,101.9305933,101.9305933,101.9305933,101.9305933,101.9305933,101.9305933,101.9305933,105.3825205,107.790421,110.4834082,111.0476164,105.3735389,115.1511132,100.4297288,122.5118054,93.06903655,129.8724976,85.70834434,46.90444441,49.42387222,39.57654116,40.52942422,NaN,NaN
2013-06-28T02:00:00+02:00,101.60626,101.78799,92.25,94.66,46877,36894.28492,96.23266333,96.23266333,96.23266333,96.23266333,96.23266333,96.23266333,96.23266333,103.7329019,106.5967463,109.5792134,110.4623444,105.1354602,114.1129598,99.08053286,121.6291733,91.56431937,129.1453868,84.04810589,30.95865169,41.33364787,33.07166445,40.289847,NaN,NaN
2013-06-29T02:00:00+02:00,94.7,100.4398,93,94.999,24840,37280.60624,96.14626667,96.14626667,96.14626667,96.14626667,96.14626667,96.14626667,96.14626667,102.3892247,105.5424058,108.7460584,109.9100821,104.9102056,113.0531611,98.03165039,120.5639165,90.52089501,128.0746719,83.01013963,14.0455323,30.63620947,33.63438535,40.29115836,NaN,NaN
2013-06-30T02:00:00+02:00,94.999,98.12228,93.85,97.51,8445,30240.31043,96.49409333,96.49409333,96.49409333,96.49409333,96.49409333,96.49409333,96.49409333,101.6385748,104.8121871,108.1039979,109.467222,104.7457566,112.0916228,97.53275135,119.3710585,90.25331564,126.6504942,82.97387994,10.90821134,18.63746511,37.80563113,40.60047537,NaN,NaN
2013-07-01T02:00:00+02:00,97.50888,98.1801,86.011,88.05,52756,29671.82975,90.74703333,90.74703333,90.74703333,90.74703333,90.74703333,90.74703333,90.74703333,99.5480248,103.2883519,106.9580552,108.7023212,104.3747397,110.9170493,95.65965443,118.5457468,88.03095699,126.1744442,80.40225954,10.90821134,11.95398499,30.12384558,40.35039817,NaN,NaN
2013-07-02T02:00:00+02:00,88.04,92.57,87.51,90.40502,27226,30236.45737,90.16167333,90.16167333,90.16167333,90.16167333,90.16167333,90.16167333,90.16167333,98.14140868,102.1171399,106.0121675,108.0488462,104.0643015,109.5623589,94.67192083,117.007578,87.22670178,124.452797,79.78148272,16.03818591,12.61820286,33.7336753,40.13373173,NaN,NaN
2013-07-03T02:00:00+02:00,90.04007,91.2,76,78.89,72982,33008.53055,82.03,82.03,82.03,82.03,82.03,82.03,82.03,95.1796535,100.0055817,104.4623293,107.0074588,103.5048726,108.0047137,92.00644973,116.0038457,84.00731775,124.0029776,76.00818578,6.288864603,11.07842062,26.51961568,38.86705374,NaN,NaN
2013-07-04T02:00:00+02:00,78.20001,84.27001,72,80.03565,63294,34659.39741,78.76855333,78.76855333,78.76855333,78.76855333,78.76855333,78.76855333,78.76855333,92.84980681,98.19013337,103.0665191,106.0441799,102.9833343,106.4943281,89.88593868,114.7985228,81.58174399,123.1027175,73.27754929,8.701841995,10.34296417,28.16558069,37.63866109,NaN,NaN
2013-07-05T02:00:00+02:00,80.04214,80.60299,65.42448,68.50001,90617,37394.07115,71.50916,71.50916,71.50916,71.50916,71.50916,71.50916,71.50916,89.10368422,95.49103125,101.09129,104.7033167,102.2170382,104.2862485,86.69581403,113.0814657,77.90059682,121.8766829,69.1053796,2.412977393,5.801227997,22.66122,35.73894162,NaN,NaN
2013-07-06T02:00:00+02:00,68.88997,74.99997,66.8119,69.655,40768,38308.62909,70.48895667,70.48895667,70.48895667,70.48895667,70.48895667,70.48895667,70.48895667,86.11157896,93.14230114,99.29493055,103.4515911,101.4934374,101.8941507,84.39045158,110.6460003,75.63860202,119.3978498,66.88675246,4.72932418,5.281381189,24.25728386,34.10349459,NaN,NaN
2013-07-07T02:00:00+02:00,69.66206,77,66.60001,76.5,42797,40017.5,73.36667,73.36667,73.36667,73.36667,73.36667,73.36667,73.36667,84.6328745,91.62936467,97.99236309,102.4890343,100.9380277,100.4989385,82.75979079,109.3685124,73.89021692,118.2380863,65.02064304,20.2326182,9.124973259,33.07258063,33.20658328,NaN,NaN
2013-07-08T02:00:00+02:00,76.5,80,72.46,76.00003,58476,42193.45,76.15334333,76.15334333,76.15334333,76.15334333,76.15334333,76.15334333,76.15334333,83.30474458,90.20851606,96.73565834,101.5429984,100.3838499,98.98312038,81.43391175,107.7577247,72.65930744,116.532329,63.88470312,37.63259018,20.86484419,32.77255282,32.74650949,NaN,NaN
2013-07-09T02:00:00+02:00,76.00101,78.3,72.51,76.7,32079,40808,75.83666667,75.83666667,75.83666667,75.83666667,75.83666667,75.83666667,75.83666667,82.28863003,88.98046915,95.59076358,100.6557485,99.85754215,97.54188744,80.41905086,106.1033057,71.85763257,114.664724,63.29621428,54.27720657,37.38080499,33.67966357,32.2218472,NaN,NaN
