time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,EMA 1,EMA 2,EMA 3,EMA 4,EMA 5,Upper ATR 1,Lower ATR 1,Upper ATR 2,Lower ATR 2,Upper ATR 3,Lower ATR 3,K,D,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
2010-08-08T02:00:00+02:00,0.059,0.061,0.059,0.0609,0.060300000000000006,0.060300000000000006,0.060300000000000006,0.060300000000000006,0.060300000000000006,0.060300000000000006,0.060300000000000006,0.060771326978733956,0.06259696969696969,NaN,NaN,NaN,0.07176056789859858,0.053433371495340796,0.08092416610022748,0.0442697732937119,0.09008776430185637,0.03510617509208301,31.119983264349486,31.117031408606938,53.45195596476796,NaN,NaN,NaN
2010-08-09T02:00:00+02:00,0.06091,0.0735,0.0593,0.0704,0.06773333333333333,0.06773333333333333,0.06773333333333333,0.06773333333333333,0.06773333333333333,0.06773333333333333,0.06773333333333333,0.06291103209457086,0.06330633608815427,NaN,NaN,NaN,0.0728296772753811,0.05378299490092744,0.08235301846260792,0.04425965371370061,0.09187635964983476,0.03473631252647377,47.75719916155047,37.294358798104675,58.11628282315712,NaN,NaN,NaN
2010-08-10T02:00:00+02:00,0.068,0.0709,0.06651,0.07,0.06913666666666667,0.06913666666666667,0.06913666666666667,0.06913666666666667,0.06913666666666667,0.06913666666666667,0.06913666666666667,0.06448635829577734,0.06391485098923115,NaN,NaN,NaN,0.07307152494879893,0.05475817702966338,0.08222819890836669,0.04560150307009561,0.09138487286793447,0.036444829110527835,75.89405801888044,51.590413481593465,57.85341489122196,NaN,NaN,NaN
2010-08-11T02:00:00+02:00,0.06,0.07541,0.06,0.067,0.06747,0.06747,0.06747,0.06747,0.06747,0.06747,0.06747,0.06504494534116015,0.06419531908111922,NaN,NaN,NaN,0.07379865918643215,0.054591978975806296,0.08340199929174508,0.04498863887049336,0.09300533939705802,0.03538529876518043,86.18605926665849,69.94577214902979,55.8143475040694,NaN,NaN,NaN
2010-08-12T02:00:00+02:00,0.068,0.07,0.06141,0.07,0.06713666666666666,0.06713666666666666,0.06713666666666666,0.06713666666666666,0.06713666666666666,0.06713666666666666,0.06713666666666666,0.06614606859868012,0.06472301734647203,NaN,NaN,NaN,0.07425397601569117,0.055192058677252874,0.08378493468491033,0.04566110000803372,0.09331589335412947,0.03613014133881458,82.49059323979283,81.52357017511059,57.430153972403254,NaN,NaN,NaN
2010-08-13T02:00:00+02:00,0.0665,0.068,0.0645,0.0645,0.06566666666666666,0.06566666666666666,0.06566666666666666,0.06566666666666666,0.06566666666666666,0.06566666666666666,0.06566666666666666,0.0657802755767512,0.0647027430422473,NaN,NaN,NaN,0.0739457760922365,0.055459709992258084,0.08318880914222572,0.04621667694226887,0.09243184219221492,0.03697364389227967,59.38222776576927,76.01962675740687,53.562936740367476,54.71089528508677,NaN,NaN
2010-08-14T02:00:00+02:00,0.0655,0.0695,0.0645,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.06605132544858427,0.06491158458386118,NaN,NaN,NaN,0.07385154384456544,0.05597162532315691,0.08279150310526971,0.04703166606245264,0.09173146236597397,0.03809170680174838,55.23733646298493,65.703385822849,55.0447748749601,54.592505167931826,NaN,NaN
2010-08-15T02:00:00+02:00,0.067,0.067,0.065,0.06529,0.06576333333333334,0.06576333333333334,0.06576333333333334,0.06576333333333334,0.06576333333333334,0.06576333333333334,0.06576333333333334,0.06588214201556555,0.06494598598532834,NaN,NaN,NaN,0.07339023387026802,0.056501738100388665,0.08183448175520769,0.04805749021544899,0.09027872964014737,0.03961324233050932,35.58103831495558,50.06686751456993,53.78061338392661,54.588146367304454,NaN,NaN
2010-08-16T02:00:00+02:00,0.06319,0.0679,0.062,0.0655,0.06513333333333333,0.06513333333333333,0.06513333333333333,0.06513333333333333,0.06513333333333333,0.06513333333333333,0.06513333333333333,0.0657972215676621,0.06499635089575304,NaN,NaN,NaN,0.0732588667889113,0.05673383500259477,0.08152138268206957,0.04847131910943649,0.08978389857522785,0.04020880321627822,37.50725238613081,42.775209054690436,53.92057256690553,54.62723194365053,NaN,NaN
2010-08-17T02:00:00+02:00,0.0655,0.0769,0.06243,0.07,0.06977666666666667,0.06977666666666667,0.06977666666666667,0.06977666666666667,0.06977666666666667,0.06977666666666667,0.06977666666666667,0.06673117233040386,0.06545122808704822,NaN,NaN,NaN,0.07415713570212375,0.05674532047197268,0.08286304331719929,0.04803941285689714,0.09156895093227482,0.03933350524182161,47.6626179953432,40.25030289880987,56.930298726019316,54.881625517960295,NaN,NaN
2010-08-18T02:00:00+02:00,0.06999,0.0733,0.067,0.068,0.06943333333333333,0.06943333333333333,0.06943333333333333,0.06943333333333333,0.06943333333333333,0.06943333333333333,0.06943333333333333,0.06701313403475856,0.06568293462458928,NaN,NaN,NaN,0.07421699169573084,0.05714887755344771,0.08275104876687242,0.04861482048230614,0.091285105838014,0.04008076341116457,53.827535964222086,46.332468781898704,55.204475296696806,55.11570532998918,NaN,NaN
2010-08-19T02:00:00+02:00,0.0675,0.0679,0.0667,0.0667,0.06709999999999999,0.06709999999999999,0.06709999999999999,0.06709999999999999,0.06709999999999999,0.06709999999999999,0.06709999999999999,0.0669435486937011,0.06577539511326298,0.06442058823529412,NaN,NaN,0.07379273382218016,0.05775805640434581,0.08181007253109733,0.049740717695428635,0.0898274112400145,0.04172337898651147,52.46784898016629,51.319334313243864,54.05736336478977,55.13965229862462,NaN,NaN
2010-08-20T02:00:00+02:00,0.0667,0.0667,0.065,0.0655,0.06573333333333332,0.06573333333333332,0.06573333333333332,0.06573333333333332,0.06573333333333332,0.06573333333333332,0.06573333333333332,0.06662276009510086,0.06575035919387544,0.06448226890756302,NaN,NaN,0.07331645942358424,0.05818425896416664,0.08088255965329304,0.05061815873445784,0.08844865988300185,0.04305205850474903,28.440404221820625,44.91192972206968,52.96333295187706,55.04281779967544,NaN,NaN
2010-08-21T02:00:00+02:00,0.0655,0.0669,0.0644,0.0664,0.0659,0.0659,0.0659,0.0659,0.0659,0.0659,0.0659,0.06657325785174512,0.06580941744897767,0.06459185354141656,NaN,NaN,0.07301365337656442,0.05860518152139092,0.08021788930415116,0.051400945593804176,0.0874221252317379,0.044196709666217436,17.187625905960186,32.69862636931571,53.719844037579406,55.13216907848156,NaN,NaN
2010-08-22T02:00:00+02:00,0.065,0.0664,0.0612,0.066,0.06453333333333333,0.06453333333333333,0.06453333333333333,0.06453333333333333,0.06453333333333333,0.06453333333333333,0.06453333333333333,0.06644586721802398,0.06582674313543424,0.0646723190533356,NaN,NaN,0.07288781935390765,0.058765666916960835,0.07994889557238105,0.05170459069848743,0.08700997179085446,0.044643514480014024,10.050982368163348,18.559670831981396,53.309464928285394,55.12199114730423,NaN,NaN
2010-08-23T02:00:00+02:00,0.066,0.06689,0.063,0.06491,0.06493333333333333,0.06493333333333333,0.06493333333333333,0.06493333333333333,0.06493333333333333,0.06493333333333333,0.06493333333333333,0.06610456339179643,0.06574340285039476,0.06468590082171642,NaN,NaN,0.0725779736246915,0.058908832076098025,0.07941254439898823,0.05207426130180129,0.08624711517328496,0.04523969052750456,7.132762719442586,11.45712366452205,52.14056475700762,54.69515414257926,NaN,NaN
2010-08-24T02:00:00+02:00,0.06491,0.0665,0.06491,0.065,0.06547,0.06547,0.06547,0.06547,0.06547,0.06547,0.06547,0.06585910486028612,0.06567582077308615,0.06470384934618977,NaN,NaN,0.07213577934921883,0.05921586219695346,0.07859573792535152,0.052755903620820783,0.0850556965014842,0.0462959450446881,2.825937855362369,6.669894314322778,52.23369600696957,54.29374565084696,NaN,NaN
2010-08-25T02:00:00+02:00,0.06499,0.0665,0.0641,0.0648,0.06513333333333333,0.06513333333333333,0.06513333333333333,0.06513333333333333,0.06513333333333333,0.06513333333333333,0.06513333333333333,0.06562374822466699,0.06559620070280558,0.06470934366926463,NaN,NaN,0.07176616223778594,0.05942623916782524,0.07793612377276628,0.05325627763284489,0.08410608530774663,0.04708631609786454,0.5868839473765659,3.515194840727183,51.99157470344552,54.020690450802384,NaN,NaN
2010-08-26T02:00:00+02:00,0.0648,0.0658,0.064,0.064,0.0646,0.0646,0.0646,0.0646,0.0646,0.0646,0.0646,0.0652629152858521,0.06545109154800507,0.06466880974530666,NaN,NaN,0.07130891297334396,0.05959327012266618,0.07716673439868287,0.053735448697327284,0.08302455582402175,0.047877627271988396,0.5868839473765665,1.3332352500385103,50.97374880937602,53.5595186534433,NaN,NaN
2010-08-27T02:00:00+02:00,0.064,0.065,0.063,0.065,0.06433333333333334,0.06433333333333334,0.06433333333333334,0.06433333333333334,0.06433333333333334,0.06433333333333334,0.06433333333333334,0.06520448966677385,0.06541008322545916,0.0646877349027177,NaN,NaN,0.07099234597755956,0.05982782047335876,0.07657460872965996,0.05424555772125836,0.08215687148176037,0.04866329496915795,7.044513042984984,2.739426979246039,52.23257861674556,53.46449307318459,NaN,NaN
2010-08-28T02:00:00+02:00,0.065,0.065,0.0641,0.0646,0.06456666666666666,0.06456666666666666,0.06456666666666666,0.06456666666666666,0.06456666666666666,0.06456666666666666,0.06456666666666666,0.06507015862971299,0.06533643929587196,0.06468272147970526,NaN,NaN,0.07058425470853662,0.0600886238832073,0.07583207012120129,0.054840808470542644,0.08107988553386594,0.04959299305787798,10.89137407792002,6.174257022760524,51.66116940268544,53.22280696802211,NaN,NaN
2010-08-29T02:00:00+02:00,0.0647,0.0648,0.064,0.064,0.06426666666666667,0.06426666666666667,0.06426666666666667,0.06426666666666667,0.06426666666666667,0.06426666666666667,0.06426666666666667,0.06483234560088788,0.06521494481442906,0.0646437088237221,NaN,NaN,0.0701450591261891,0.06028483050266902,0.07507517343794914,0.05535471619090898,0.08000528774970919,0.05042460187914894,10.89137407792002,9.609087066275007,50.76407490844124,53.00733993405887,NaN,NaN
2010-08-30T02:00:00+02:00,0.0646,0.069,0.03211,0.06497,0.05536,0.05536,0.05536,0.05536,0.05536,0.05536,0.05536,0.06486293546735725,0.06519267710402642,0.06466235403379512,NaN,NaN,0.07240564039351788,0.05797971381453495,0.07961860368300935,0.05076675052504348,0.08683156697250081,0.04355378723555202,11.657477170514538,11.146741775451526,52.20893512579634,52.88508011683679,NaN,NaN
2010-08-31T02:00:00+02:00,0.06411,0.0649,0.06,0.06,0.06163333333333334,0.06163333333333334,0.06163333333333334,0.06163333333333334,0.06163333333333334,0.06163333333333334,0.06163333333333334,0.06378228314127786,0.06472061554911493,0.06439593380329255,NaN,NaN,0.0717733671750713,0.05766786392315856,0.07882611880102766,0.050615112297202204,0.08587887042698403,0.04356236067124584,7.810616135579504,10.119822461338021,44.93314899319708,52.02814085020663,NaN,NaN
2010-09-01T02:00:00+02:00,0.062,0.0629,0.05961,0.0629,0.06180333333333334,0.06180333333333334,0.06180333333333334,0.06180333333333334,0.06180333333333334,0.06180333333333334,0.06180333333333334,0.06358622022099389,0.06455510504464994,0.06431045187167583,NaN,NaN,0.07133908869732371,0.057771121391976175,0.07812307234999746,0.050987137739302406,0.08490705600267123,0.04420315408662864,24.009205046310996,14.492432784135012,49.36713092536163,51.61118768082555,NaN,NaN
2010-09-02T02:00:00+02:00,0.061,0.0634,0.0601,0.0634,0.0623,0.0623,0.0623,0.0623,0.0623,0.0623,0.0623,0.06354483794966191,0.0644500954951363,0.06425842605043722,NaN,NaN,0.07098522317261909,0.057914967817653526,0.07752035085010187,0.051379840140170746,0.08405547852758466,0.04484471246268796,35.84885126729633,22.556224149728944,50.112974879274304,51.32944564614588,NaN,NaN
2010-09-03T02:00:00+02:00,0.061,0.063,0.06085,0.06085,0.061566666666666665,0.061566666666666665,0.061566666666666665,0.061566666666666665,0.061566666666666665,0.061566666666666665,0.061566666666666665,0.06294598507195927,0.06412281408648755,0.06406365884755509,NaN,NaN,0.07037328978700728,0.05787233838596783,0.076623765487527,0.051621862685448106,0.08287424118804673,0.045371386984928375,41.269715667238515,33.70925732694861,46.3620934639743,50.8579285398671,NaN,NaN
2010-09-04T02:00:00+02:00,0.06125,0.06238,0.0612,0.06238,0.061986666666666655,0.06198666759798923,0.06198666573534408,0.061986668529311804,0.061986664804021506,0.06198666946063438,0.06198666387269893,0.06282021061152387,0.06396437644226141,0.06396744977055194,NaN,NaN,0.06987767530702972,0.058051077577493095,0.07579097417179805,0.05213777871272478,0.08170427303656635,0.04622447984795647,40.604590432664644,39.24105245573316,48.83654497272852,50.50912146380632,NaN,NaN
2010-09-05T02:00:00+02:00,0.06245,0.064,0.0605,0.0616,0.06203333333333332,0.06203333447396587,0.062033332192700776,0.062033335614598416,0.06203333105206823,0.06203333675523096,0.06203332991143568,0.06254905269785191,0.06374943312932856,0.0638321669265204,NaN,NaN,0.06949035350375628,0.058008512754900834,0.075231273878184,0.05226759238047311,0.08097219425261172,0.04652667200604539,33.26863411065421,38.38098007018579,47.63018409761448,50.10345854732983,NaN,NaN
2010-09-06T02:00:00+02:00,0.0627,0.0627,0.0616,0.0616,0.06196666666666667,0.06196666666666667,0.06196666666666667,0.06196666666666667,0.06196666666666667,0.06196666666666667,0.06196666666666667,0.06233815209832926,0.06355403011757141,0.06370461453071924,NaN,NaN,0.06896345617954001,0.05814460405560281,0.0743728822415086,0.05273517799363421,0.07978230830347721,0.047325751931665605,40.162075745266435,38.01176676286176,47.63018409761448,49.781288500230325,NaN,NaN
2010-09-07T02:00:00+02:00,0.0616,0.06201,0.0603,0.061,0.06110333333333333,0.061103334264655904,0.061103332402010754,0.06110333519597848,0.06110333147068818,0.06110333612730105,0.061103330539365605,0.062040784965367204,0.06332184556142856,0.06355006512896386,NaN,NaN,0.06846702690468512,0.058176664218172004,0.07361220824794167,0.053031482874915443,0.07875738959119823,0.04788630153165889,32.25490231396076,35.22853738996047,46.603176061128615,49.37910850409883,NaN,NaN
2010-09-08T02:00:00+02:00,0.061,0.062,0.06099,0.062,0.061663333333333334,0.061663333333333334,0.061663333333333334,0.061663333333333334,0.061663333333333334,0.061663333333333334,0.061663333333333334,0.062031721639730045,0.06320167778311687,0.06346148997873735,NaN,NaN,0.06805148903042653,0.05835186653580721,0.0729013002777362,0.05350205528849755,0.07775111152504585,0.0486522440411879,36.65219348428474,36.35639051450397,48.59270282402006,49.13633194128273,NaN,NaN
2010-09-09T02:00:00+02:00,0.0611,0.0624,0.06109,0.06111,0.06153333333333333,0.06153333333333333,0.06153333333333333,0.06153333333333333,0.06153333333333333,0.06153333333333333,0.06153333333333333,0.06182689460867892,0.06301152525737898,0.0633271191228095,0.06404218181818182,NaN,0.06760849284416652,0.058414557670591435,0.07220546043095406,0.05381759008380389,0.0768024280177416,0.04922062249701636,33.3982575320263,34.10178444342393,46.91721500656779,48.846579526796425,NaN,NaN
2010-09-10T02:00:00+02:00,0.061,0.0618,0.06014,0.0618,0.061246666666666665,0.061246666666666665,0.061246666666666665,0.061246666666666665,0.061246666666666665,0.061246666666666665,0.061246666666666665,0.061820918028972494,0.06290138659761725,0.06323985517293468,0.06396210389610389,NaN,0.06728857078534854,0.05851420240988596,0.07167575497307983,0.054127018222154676,0.07606293916081111,0.049739834034423384,41.66697463786946,37.23914188472683,48.4026092149896,48.57301028381386,NaN,NaN
2010-09-11T02:00:00+02:00,0.0619,0.065,0.0619,0.06366,0.06352000000000001,0.06352000000000001,0.06352000000000001,0.06352000000000001,0.06352000000000001,0.06352000000000001,0.06352000000000001,0.06222960291142305,0.06297035145237932,0.06326386344876699,0.06395131447124304,NaN,0.06727273676955838,0.05866796613520027,0.07157512208673743,0.05436558081802122,0.07587750740391648,0.050063195500842164,58.288710766324414,44.451314312073386,52.27915310548344,48.61715197687086,NaN,NaN
2010-09-12T02:00:00+02:00,0.0621,0.0621,0.0615,0.0615,0.061700000000000005,0.061700000000000005,0.061700000000000005,0.061700000000000005,0.061700000000000005,0.061700000000000005,0.061700000000000005,0.06206746893110682,0.06283668313852665,0.06316307125169458,0.0638637675258415,NaN,0.06698604093305006,0.05868732534400325,0.07113539872757346,0.05453796754947984,0.07528475652209687,0.05038860975495643,62.18669444551989,54.04745994990458,47.788912593808405,48.404640382968516,NaN,NaN
2010-09-13T02:00:00+02:00,0.062,0.064,0.0607,0.06218,0.06229333333333333,0.06229333333333333,0.06229333333333333,0.06229333333333333,0.06229333333333333,0.06229333333333333,0.06229333333333333,0.062092475835305305,0.06277698467138787,0.06310689575159775,0.06380363297134715,NaN,0.06686567405201675,0.058688295290758995,0.07095436343264562,0.05459960591013011,0.0750430528132745,0.05051091652950124,65.95360083394223,62.14300201526217,49.266243968686375,48.19444815746066,NaN,NaN
2010-09-14T02:00:00+02:00,0.062,0.175,0.061,0.06199,0.09933,0.09933,0.09933,0.09933,0.09933,0.09933,0.09933,0.06206970342745968,0.0627054406103526,0.06304307313722074,0.0637388603652276,NaN,0.07464493789236513,0.05076594332834007,0.08658443517437767,0.03882644604632754,0.09852393245639018,0.026886948764315015,46.637524764276,58.2592733479127,48.85032188115916,48.47424622088652,NaN,NaN
2010-09-15T02:00:00+02:00,0.0625,0.0625,0.0604,0.0604,0.0611,0.061100000931322576,0.06109999906867743,0.06110000186264515,0.06109999813735485,0.061100002793967725,0.06109999720603228,0.06169865822135753,0.062495855100320546,0.06289204038652241,0.06361961535218376,NaN,0.07373253114790361,0.05125917905273748,0.08496920719548667,0.04002250300515442,0.09620588324306974,0.028785826957571356,33.679171002784564,48.75676553366759,45.39640265271532,48.190622772840356,NaN,NaN
2010-09-16T02:00:00+02:00,0.0618,0.0619,0.0618,0.0619,0.06186666666666666,0.06186666666666666,0.06186666666666666,0.06186666666666666,0.06186666666666666,0.06186666666666666,0.06186666666666666,0.06174340083883364,0.06244168645483686,0.06283535236443541,0.06355820051817719,NaN,0.07298288564187827,0.05190048726779545,0.08352408482891968,0.04135928808075403,0.0940652840159611,0.03081808889371261,31.740143426483097,37.35227973118121,49.055868735559706,48.11511519114646,NaN,NaN
2010-09-17T02:00:00+02:00,0.06089,0.0609,0.059,0.06,0.05996666666666667,0.05996666666666667,0.05996666666666667,0.05996666666666667,0.05996666666666667,0.05996666666666667,0.05996666666666667,0.06135597843020394,0.0622197149589426,0.06267333222932482,0.0634311219282423,NaN,0.07221511420405248,0.052224315713832715,0.08221051344916237,0.04222891646872283,0.09220591269427225,0.03223351722361295,17.722886162815993,27.714066864027874,44.94680981772918,48.01402350212895,NaN,NaN
2010-09-18T02:00:00+02:00,0.059,0.061,0.05761,0.061,0.05987,0.05987,0.05987,0.05987,0.05987,0.05987,0.05987,0.061276872112380844,0.06210883178085691,0.06257771324479197,0.06334429614509078,NaN,0.07163241679417323,0.05258524676754059,0.08115600180748955,0.04306166175422427,0.09067958682080587,0.033538076740907946,29.066631433055136,26.176553674118068,47.442096852436144,47.914420064965206,NaN,NaN
2010-09-19T02:00:00+02:00,0.06091,0.0627,0.06,0.0627,0.0618,0.0618,0.0618,0.0618,0.0618,0.0618,0.0618,0.06159312275407399,0.062162574346233554,0.06258470105937529,0.06332128556848039,NaN,0.07119876043002728,0.05312638826243983,0.08023494651382101,0.0440902021786461,0.08927113259761474,0.03505401609485237,40.99483329020426,29.261450295358458,51.46916850426324,48.18863323686868,NaN,NaN
2010-09-20T02:00:00+02:00,0.0621,0.0634,0.062,0.0621,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.06170576214205755,0.062156885769303234,0.06255700385598241,0.06327766822674895,NaN,0.07064762998996883,0.05366614154863763,0.07913837421063444,0.04517539732797203,0.08762911843130004,0.036684653107306425,64.02445613487171,44.69530695271036,50.01264283226747,48.35880886077247,NaN,NaN
2010-09-21T02:00:00+02:00,0.0631,0.0633,0.0623,0.06265,0.06274999999999999,0.06274999999999999,0.06274999999999999,0.06274999999999999,0.06274999999999999,0.06274999999999999,0.06274999999999999,0.06191559277715587,0.06220171433573021,0.06256231792135485,0.06325525150436506,NaN,0.07017169111206256,0.05423173755939786,0.07814166788839491,0.04626176078306552,0.08611164466472725,0.03829178400673318,81.88618871367255,62.301826046249495,51.3711475018911,48.699378249398364,NaN,NaN
