time,close
1914-12-01T00:00:00Z,1
1915-01-01T00:00:00Z,1
1915-02-01T00:00:00Z,1
1915-03-01T00:00:00Z,0
1915-04-01T00:00:00Z,2
1915-05-01T00:00:00Z,2
1915-06-01T00:00:00Z,2
1915-07-01T00:00:00Z,1
1915-08-01T00:00:00Z,-1
1915-09-01T00:00:00Z,-1
1915-10-01T00:00:00Z,1
1915-11-01T00:00:00Z,1
1915-12-01T00:00:00Z,2
1916-01-01T00:00:00Z,3
1916-02-01T00:00:00Z,4
1916-03-01T00:00:00Z,6.1
1916-04-01T00:00:00Z,6
1916-05-01T00:00:00Z,5.9
1916-06-01T00:00:00Z,6.9
1916-07-01T00:00:00Z,6.9
1916-08-01T00:00:00Z,7.9
1916-09-01T00:00:00Z,9.9
1916-10-01T00:00:00Z,10.8
1916-11-01T00:00:00Z,11.7
1916-12-01T00:00:00Z,12.6
1917-01-01T00:00:00Z,12.5
1917-02-01T00:00:00Z,15.4
1917-03-01T00:00:00Z,14.3
1917-04-01T00:00:00Z,18.9
1917-05-01T00:00:00Z,19.6
1917-06-01T00:00:00Z,20.4
1917-07-01T00:00:00Z,18.5
1917-08-01T00:00:00Z,19.3
1917-09-01T00:00:00Z,19.8
1917-10-01T00:00:00Z,19.5
1917-11-01T00:00:00Z,17.4
1917-12-01T00:00:00Z,18.1
1918-01-01T00:00:00Z,19.7
1918-02-01T00:00:00Z,17.5
1918-03-01T00:00:00Z,16.7
1918-04-01T00:00:00Z,12.7
1918-05-01T01:00:00+01:00,13.3
1918-06-01T01:00:00+01:00,13.1
1918-07-01T01:00:00+01:00,18
1918-08-01T01:00:00+01:00,18.5
1918-09-01T01:00:00+01:00,18
1918-10-01T01:00:00+01:00,18.5
1918-11-01T00:00:00Z,20.7
1918-12-01T00:00:00Z,20.4
1919-01-01T00:00:00Z,17.9
1919-02-01T00:00:00Z,14.9
1919-03-01T00:00:00Z,17.1
1919-04-01T00:00:00Z,17.6
1919-05-01T01:00:00+01:00,16.6
1919-06-01T01:00:00+01:00,15
1919-07-01T01:00:00+01:00,15.2
1919-08-01T01:00:00+01:00,14.9
1919-09-01T01:00:00+01:00,13.4
1919-10-01T01:00:00+01:00,13.1
1919-11-01T00:00:00Z,13.5
1919-12-01T00:00:00Z,14.5
1920-01-01T00:00:00Z,17
1920-02-01T00:00:00Z,20.4
1920-03-01T00:00:00Z,20.1
1920-04-01T00:00:00Z,21.6
1920-05-01T00:00:00Z,21.9
1920-06-01T00:00:00Z,23.7
1920-07-01T00:00:00Z,19.5
1920-08-01T00:00:00Z,14.7
1920-09-01T00:00:00Z,12.4
1920-10-01T00:00:00Z,9.9
1920-11-01T00:00:00Z,7
1920-12-01T00:00:00Z,2.6
1921-01-01T00:00:00Z,-1.6
1921-02-01T00:00:00Z,-5.6
1921-03-01T00:00:00Z,-7.1
1921-04-01T00:00:00Z,-10.8
1921-05-01T00:00:00Z,-14.1
1921-06-01T00:00:00Z,-15.8
1921-07-01T00:00:00Z,-14.9
1921-08-01T00:00:00Z,-12.8
